"","annotation_id","annotator","choice","created_at","id","image","lead_time","updated_at","labels","choiceCom","split","argAmount","argType","argPar1","argPar2","argPerformed","argImageName"
243,8649,9,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:33:48.948071Z",114400,"More Clover_7_1164_1164.jpg",1.986,"2024-07-17T12:33:48.948089Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"More Clover_7_1164_1164.jpg"
247,765,4,"{""choices"":[""Grass"",""Soil""]}","2024-07-11T10:34:56.214493Z",18407,"Bare Soil_Fran_2_970_965.jpg",5.621,"2024-07-11T10:34:56.214522Z","['Grass', 'Soil']","Grass, Soil","Val",0,"None",NA,NA,FALSE,"Bare Soil_Fran_2_970_965.jpg"
248,26910,15,"{""choices"":[""Grass"",""Dung""]}","2024-08-12T16:58:41.915407Z",53076,"Cow Dung_Livia_383_0_582.jpg",1.242,"2024-08-12T16:58:41.915427Z","['Grass', 'Dung']","Grass, Dung","Val",0,"None",NA,NA,FALSE,"Cow Dung_Livia_383_0_582.jpg"
249,18218,10,"{""choices"":[""Clover"",""Grass""]}","2024-07-24T20:08:59.094955Z",42008,"Clover_Maxwell_264_970_388.jpg",1.503,"2024-07-24T20:08:59.094974Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Maxwell_264_970_388.jpg"
250,12659,5,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T16:43:07.357534Z",113302,"More Clover_14_582_1552.jpg",1.462,"2024-07-17T16:43:07.357553Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"More Clover_14_582_1552.jpg"
255,3877,10,"{""choices"":[""Clover"",""Grass""]}","2024-07-16T11:57:59.395016Z",87378,"OV3XXX_3_1824_1312.jpg",3.913,"2024-07-16T11:57:59.395034Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"OV3XXX_3_1824_1312.jpg"
257,20589,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:46:20.916846Z",55949,"Cow Dung_Stev_415_1746_1164.jpg",1.055,"2024-07-29T13:46:20.916914Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Cow Dung_Stev_415_1746_1164.jpg"
259,7937,12,"Soil","2024-07-17T11:09:30.150995Z",23388,"Bare Soil_Stev_56_582_1824.jpg",2.168,"2024-07-17T11:09:30.151013Z","['Soil']","Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Stev_56_582_1824.jpg"
260,26070,15,"{""choices"":[""Grass"",""Soil""]}","2024-08-12T13:04:47.651799Z",20395,"Bare Soil_Maxwell_27_970_194.jpg",14.908,"2024-08-12T13:04:47.651821Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_27_970_194.jpg"
262,23389,3,"{""choices"":[""Grass"",""Soil""]}","2024-08-10T08:59:04.714451Z",21473,"Bare Soil_Maxwell_7_1358_1164.jpg",5.67,"2024-08-10T08:59:04.714469Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_7_1358_1164.jpg"
264,4895,9,"{""choices"":[""Grass"",""Soil""]}","2024-07-16T15:00:11.679913Z",35477,"Buttercup_Stev_205_0_582.jpg",9.484,"2024-07-16T15:00:11.679934Z","['Grass', 'Soil']","Grass, Soil","Val",0,"None",NA,NA,FALSE,"Buttercup_Stev_205_0_582.jpg"
265,24763,11,"{""choices"":[""Grass"",""Dung""]}","2024-08-11T11:13:36.419946Z",52847,"Cow Dung_Livia_380_194_970.jpg",1.172,"2024-08-11T11:13:36.419965Z","['Grass', 'Dung']","Grass, Dung","Val",0,"None",NA,NA,FALSE,"Cow Dung_Livia_380_194_970.jpg"
270,22497,3,"Soil","2024-08-09T15:06:55.808753Z",20332,"Bare Soil_Maxwell_27_1552_388.jpg",5.093,"2024-08-09T15:06:55.808774Z","['Soil']","Soil","Val",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_27_1552_388.jpg"
271,5872,5,"{""choices"":[""Clover"",""Grass""]}","2024-07-16T17:43:31.388500Z",40654,"Clover_Maxwell_250_776_1224.jpg",2.794,"2024-07-16T17:43:31.388519Z","['Clover', 'Grass']","Clover, Grass","Val",0,"None",NA,NA,FALSE,"Clover_Maxwell_250_776_1224.jpg"
274,26318,15,"{""choices"":[""Grass"",""Dung""]}","2024-08-12T13:30:53.523710Z",90803,"Sheep Dung_Livia_806_194_970.jpg",1.142,"2024-08-12T13:30:53.523730Z","['Grass', 'Dung']","Grass, Dung","Val",0,"None",NA,NA,FALSE,"Sheep Dung_Livia_806_194_970.jpg"
277,19037,3,"{""choices"":[""Grass"",""Soil""]}","2024-07-25T16:52:40.882677Z",20227,"Bare Soil_Maxwell_26_1358_194.jpg",1.55,"2024-07-25T16:52:40.882696Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_26_1358_194.jpg"
281,675,3,"{""choices"":[""Grass"",""Soil""]}","2024-07-11T10:31:21.932693Z",19264,"Bare Soil_Maxwell_16_1358_0.jpg",4.116,"2024-07-11T10:31:21.932725Z","['Grass', 'Soil']","Grass, Soil","Val",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_16_1358_0.jpg"
286,19029,3,"{""choices"":[""Grass"",""Soil""]}","2024-07-25T16:52:12.668708Z",20219,"Bare Soil_Maxwell_26_1164_194.jpg",1.718,"2024-07-25T16:52:12.668726Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_26_1164_194.jpg"
293,9014,10,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:42:42.671257Z",41524,"Clover_Maxwell_259_970_0.jpg",3.227,"2024-07-17T12:42:42.671275Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Maxwell_259_970_0.jpg"
296,27097,15,"{""choices"":[""Grass"",""Dung""]}","2024-08-12T17:29:36.624934Z",89371,"Sheep Dung_Fran_790_1164_194.jpg",7.05,"2024-08-12T17:29:36.624953Z","['Grass', 'Dung']","Grass, Dung","Val",0,"None",NA,NA,FALSE,"Sheep Dung_Fran_790_1164_194.jpg"
299,1021,1,"{""choices"":[""Clover"",""Grass""]}","2024-07-11T15:47:42.933254Z",38205,"Clover_Leon_224_776_582.jpg",2.87,"2024-07-11T15:47:42.933284Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Leon_224_776_582.jpg"
301,16577,5,"{""choices"":[""Grass"",""Dung""]}","2024-07-22T17:31:22.043777Z",52159,"Cow Dung_Livia_372_582_1746.jpg",1.029,"2024-07-22T17:31:22.043814Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Cow Dung_Livia_372_582_1746.jpg"
303,9455,10,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:53:21.485272Z",41645,"Clover_Maxwell_261_1358_1164.jpg",2.379,"2024-07-17T12:53:21.485291Z","['Clover', 'Grass']","Clover, Grass","Val",0,"None",NA,NA,FALSE,"Clover_Maxwell_261_1358_1164.jpg"
305,25889,14,"Soil","2024-08-12T12:16:43.865243Z",23616,"Bare Soil_Stev_59_1312_1358.jpg",37.419,"2024-08-12T12:16:43.865261Z","['Soil']","Soil","Val",0,"None",NA,NA,FALSE,"Bare Soil_Stev_59_1312_1358.jpg"
307,25652,14,"{""choices"":[""Grass"",""Soil""]}","2024-08-12T11:46:01.598989Z",21110,"Bare Soil_Maxwell_35_1746_776.jpg",2.861,"2024-08-12T11:46:01.599010Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_35_1746_776.jpg"
309,10739,11,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T13:46:49.484292Z",114230,"More Clover_5_1164_388.jpg",1.65,"2024-07-17T13:46:49.484311Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"More Clover_5_1164_388.jpg"
310,10760,11,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T13:47:16.172454Z",114222,"More Clover_5_0_970.jpg",5.314,"2024-07-17T13:47:16.172473Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"More Clover_5_0_970.jpg"
312,24576,11,"{""choices"":[""Grass"",""Soil""]}","2024-08-11T10:56:09.196136Z",23656,"Bare Soil_Stev_59_582_776.jpg",2.803,"2024-08-11T10:56:09.196158Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Stev_59_582_776.jpg"
313,1517,3,"{""choices"":[""Clover"",""Grass""]}","2024-07-12T13:54:36.576503Z",38373,"Clover_Leon_226_582_194.jpg",5.033,"2024-07-12T13:54:36.576534Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Leon_226_582_194.jpg"
314,13934,5,"Soil","2024-07-18T11:36:59.582605Z",18949,"Bare Soil_Maxwell_12_776_582.jpg",1.062,"2024-07-18T11:36:59.582624Z","['Soil']","Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_12_776_582.jpg"
317,12884,5,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T17:25:53.741020Z",113068,"More Clover_12_0_0.jpg",7.536,"2024-07-17T17:25:53.741038Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"More Clover_12_0_0.jpg"
319,22518,3,"{""choices"":[""Grass"",""Soil""]}","2024-08-09T15:10:05.933079Z",20440,"Bare Soil_Maxwell_28_1940_0.jpg",2.933,"2024-08-09T15:10:05.933100Z","['Grass', 'Soil']","Grass, Soil","Val",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_28_1940_0.jpg"
321,8304,5,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:14:31.668069Z",114577,"More Clover_9_1164_1358.jpg",3.224,"2024-07-17T12:14:31.668088Z","['Clover', 'Grass']","Clover, Grass","Val",0,"None",NA,NA,FALSE,"More Clover_9_1164_1358.jpg"
323,25760,14,"Soil","2024-08-12T11:59:31.146778Z",23605,"Bare Soil_Stev_59_1164_1358.jpg",2.813,"2024-08-12T11:59:31.146806Z","['Soil']","Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Stev_59_1164_1358.jpg"
329,19901,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T12:43:32.700978Z",56685,"Cow Dung_Stev_423_0_1164.jpg",1.751,"2024-07-29T12:43:32.700997Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Cow Dung_Stev_423_0_1164.jpg"
330,22988,10,"{""choices"":[""Grass"",""Soil""]}","2024-08-09T20:08:54.694960Z",21693,"Bare Soil_Maxwell_9_1940_582.jpg",5.511,"2024-08-09T20:08:54.694980Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_9_1940_582.jpg"
331,26986,15,"{""choices"":[""Grass"",""Dung""]}","2024-08-12T17:12:09.348253Z",89789,"Sheep Dung_Livia_794_970_582.jpg",1.289,"2024-08-12T17:12:09.348273Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Sheep Dung_Livia_794_970_582.jpg"
333,8753,13,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:36:59.098735Z",50751,"Clover_Stev_356_194_1358.jpg",4.503,"2024-07-17T12:36:59.098761Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Stev_356_194_1358.jpg"
335,4116,10,"{""choices"":[""Clover"",""Grass""]}","2024-07-16T12:23:15.614026Z",87139,"OV3XXX_0_582_194.jpg",2.415,"2024-07-16T12:23:15.614044Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"OV3XXX_0_582_194.jpg"
338,24200,14,"{""choices"":[""Grass"",""Clover""]}","2024-08-11T01:24:30.070663Z",45333,"Clover_Maxwell_299_194_1164.jpg",1.979,"2024-08-11T01:24:30.070690Z","['Grass', 'Clover']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Maxwell_299_194_1164.jpg"
341,26736,15,"{""choices"":[""Grass"",""Dung""]}","2024-08-12T14:54:40.337925Z",55108,"Cow Dung_Livia_406_1164_1824.jpg",1.532,"2024-08-12T14:54:40.337946Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Cow Dung_Livia_406_1164_1824.jpg"
348,13573,12,"Clover","2024-07-18T09:01:39.209260Z",87089,"OV3XXX_0_1358_1164.jpg",2.047,"2024-07-18T09:01:39.209279Z","['Clover']","Clover","Train",0,"None",NA,NA,FALSE,"OV3XXX_0_1358_1164.jpg"
350,25340,5,"{""choices"":[""Grass"",""Soil""]}","2024-08-12T10:43:08.186638Z",23969,"Bare Soil_Stev_63_1312_1552.jpg",2.616,"2024-08-12T10:43:08.186659Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Stev_63_1312_1552.jpg"
352,23345,3,"{""choices"":[""Grass"",""Soil""]}","2024-08-10T08:52:07.815018Z",91705,"Sheep Dung_Livia_816_582_1164.jpg",5.256,"2024-08-10T08:52:07.815034Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Sheep Dung_Livia_816_582_1164.jpg"
353,11074,11,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T13:54:57.511960Z",114127,"More Clover_4_0_1552.jpg",6.798,"2024-07-17T13:54:57.511978Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"More Clover_4_0_1552.jpg"
360,13330,5,"Soil","2024-07-17T18:07:31.170407Z",18686,"Bare Soil_Maxwell_10_1164_776.jpg",1.679,"2024-07-17T18:07:31.170425Z","['Soil']","Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_10_1164_776.jpg"
369,388,4,"{""choices"":[""Grass"",""Soil""]}","2024-07-11T10:15:38.604317Z",18232,"Bare Soil_Fran_0_776_776.jpg",1.865,"2024-07-11T10:15:38.604352Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Fran_0_776_776.jpg"
372,13452,12,"{""choices"":[""Clover"",""Grass""]}","2024-07-18T08:52:06.118863Z",112990,"More Clover_11_0_970.jpg",5.594,"2024-07-18T08:52:06.118882Z","['Clover', 'Grass']","Clover, Grass","Val",0,"None",NA,NA,FALSE,"More Clover_11_0_970.jpg"
373,10536,11,"Clover","2024-07-17T13:41:39.043575Z",114311,"More Clover_6_1164_0.jpg",1.451,"2024-07-17T13:41:39.043594Z","['Clover']","Clover","Val",0,"None",NA,NA,FALSE,"More Clover_6_1164_0.jpg"
376,13389,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T18:10:14.419450Z",18750,"Bare Soil_Maxwell_10_582_776.jpg",14.458,"2024-07-17T18:10:14.419467Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_10_582_776.jpg"
385,25257,5,"{""choices"":[""Grass"",""Soil""]}","2024-08-12T10:19:13.104435Z",23883,"Bare Soil_Stev_62_1312_1824.jpg",9.18,"2024-08-12T10:19:13.104455Z","['Grass', 'Soil']","Grass, Soil","Val",0,"None",NA,NA,FALSE,"Bare Soil_Stev_62_1312_1824.jpg"
386,21860,11,"{""choices"":[""Grass"",""Clover""]}","2024-08-09T14:12:56.165189Z",48568,"Clover_Maxwell_333_1552_388.jpg",3.068,"2024-08-09T14:12:56.165208Z","['Grass', 'Clover']","Clover, Grass","Val",0,"None",NA,NA,FALSE,"Clover_Maxwell_333_1552_388.jpg"
395,7904,10,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T11:07:54.844110Z",50948,"Clover_Stev_358_582_1164.jpg",1.756,"2024-07-17T11:07:54.844129Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Stev_358_582_1164.jpg"
397,8470,10,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:29:34.671550Z",41425,"Clover_Maxwell_258_776_582.jpg",2.686,"2024-07-17T12:29:34.671570Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Maxwell_258_776_582.jpg"
399,23844,14,"{""choices"":[""Grass"",""Clover""]}","2024-08-10T19:44:20.197391Z",43996,"Clover_Maxwell_285_388_0.jpg",1.28,"2024-08-10T19:44:20.197408Z","['Grass', 'Clover']","Clover, Grass","Val",0,"None",NA,NA,FALSE,"Clover_Maxwell_285_388_0.jpg"
400,26376,15,"{""choices"":[""Grass"",""Clover""]}","2024-08-12T13:48:55.965162Z",44108,"Clover_Maxwell_286_776_0.jpg",2.298,"2024-08-12T13:48:55.965183Z","['Grass', 'Clover']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Maxwell_286_776_0.jpg"
401,20930,1,"Soil","2024-08-08T03:50:51.164722Z",20305,"Bare Soil_Maxwell_27_0_1164.jpg",1.852,"2024-08-08T03:50:51.164739Z","['Soil']","Soil","Val",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_27_0_1164.jpg"
402,657,4,"{""choices"":[""Grass"",""Soil""]}","2024-07-11T10:30:36.866823Z",18348,"Bare Soil_Fran_2_1746_0.jpg",3.98,"2024-07-11T10:30:36.866853Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Fran_2_1746_0.jpg"
403,13361,5,"Soil","2024-07-17T18:08:53.154070Z",18718,"Bare Soil_Maxwell_10_1940_776.jpg",1.063,"2024-07-17T18:08:53.154088Z","['Soil']","Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_10_1940_776.jpg"
405,26864,15,"{""choices"":[""Grass"",""Dung""]}","2024-08-12T16:53:06.529155Z",90061,"Sheep Dung_Livia_798_0_1824.jpg",1.716,"2024-08-12T16:53:06.529177Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Sheep Dung_Livia_798_0_1824.jpg"
406,14103,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-18T14:16:41.080876Z",19127,"Bare Soil_Maxwell_14_388_970.jpg",5.265,"2024-07-18T14:16:41.080894Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_14_388_970.jpg"
407,6801,5,"{""choices"":[""Grass"",""Dung""]}","2024-07-16T20:02:48.331823Z",41291,"Clover_Maxwell_257_1940_970.jpg",7.151,"2024-07-16T20:02:48.331846Z","['Grass', 'Dung']","Grass, Dung","Val",0,"None",NA,NA,FALSE,"Clover_Maxwell_257_1940_970.jpg"
409,13843,5,"Soil","2024-07-18T10:58:27.213084Z",18851,"Bare Soil_Maxwell_11_776_194.jpg",405.931,"2024-07-18T10:58:27.213103Z","['Soil']","Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_11_776_194.jpg"
410,9313,9,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:48:59.510249Z",48705,"Clover_Maxwell_334_388_582.jpg",1.669,"2024-07-17T12:48:59.510275Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Maxwell_334_388_582.jpg"
412,13910,5,"Soil","2024-07-18T11:35:50.579924Z",18921,"Bare Soil_Maxwell_12_194_1164.jpg",1.578,"2024-07-18T11:35:50.579943Z","['Soil']","Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_12_194_1164.jpg"
414,19085,3,"{""choices"":[""Clover"",""Grass""]}","2024-07-25T16:56:02.599297Z",42479,"Clover_Maxwell_269_776_194.jpg",2.216,"2024-07-25T16:56:02.599316Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Maxwell_269_776_194.jpg"
417,26403,15,"{""choices"":[""Grass"",""Clover""]}","2024-08-12T13:52:28.676732Z",45271,"Clover_Maxwell_298_970_194.jpg",6.228,"2024-08-12T13:52:28.676751Z","['Grass', 'Clover']","Clover, Grass","Val",0,"None",NA,NA,FALSE,"Clover_Maxwell_298_970_194.jpg"
418,16415,5,"{""choices"":[""Grass"",""Dung""]}","2024-07-22T17:19:02.867581Z",51989,"Cow Dung_Livia_370_582_970.jpg",1.153,"2024-07-22T17:19:02.867601Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Cow Dung_Livia_370_582_970.jpg"
419,26565,15,"{""choices"":[""Grass"",""Soil""]}","2024-08-12T14:24:54.658997Z",21725,"Bare Soil_Maxwell_9_582_582.jpg",6.196,"2024-08-12T14:24:54.659017Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_9_582_582.jpg"
420,8288,5,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:13:09.246812Z",114593,"More Clover_9_1312_388.jpg",1.957,"2024-07-17T12:13:09.246830Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"More Clover_9_1312_388.jpg"
428,885,1,"{""choices"":[""Clover"",""Grass""]}","2024-07-11T15:26:06.077326Z",38067,"Clover_Leon_223_1552_194.jpg",4.125,"2024-07-11T15:26:06.077357Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Leon_223_1552_194.jpg"
430,26351,15,"{""choices"":[""Grass"",""Clover""]}","2024-08-12T13:45:00.348111Z",42960,"Clover_Maxwell_274_776_388.jpg",5.768,"2024-08-12T13:45:00.348135Z","['Grass', 'Clover']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Maxwell_274_776_388.jpg"
432,11969,12,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T15:27:47.676161Z",53686,"Cow Dung_Livia_390_0_1358.jpg",2.043,"2024-07-17T15:27:47.676180Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Cow Dung_Livia_390_0_1358.jpg"
436,6825,5,"{""choices"":[""Clover"",""Grass""]}","2024-07-16T20:05:22.115291Z",41315,"Clover_Maxwell_257_388_970.jpg",2.936,"2024-07-16T20:05:22.115310Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Maxwell_257_388_970.jpg"
448,6431,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-16T19:30:55.833484Z",41104,"Clover_Maxwell_255_1948_388.jpg",6.849,"2024-07-16T19:30:55.833502Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Train",17,"None",NA,NA,TRUE,"Clover_Maxwell_255_1948_388.jpg"
449,23476,10,"{""choices"":[""Grass"",""Dung""]}","2024-08-10T13:56:48.420319Z",53702,"Cow Dung_Livia_390_1164_388.jpg",3.915,"2024-08-10T13:56:48.420335Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Cow Dung_Livia_390_1164_388.jpg"
450,14708,5,"{""choices"":[""Clover"",""Grass"",""Soil""]}","2024-07-18T16:31:20.337402Z",19413,"Bare Soil_Maxwell_17_388_582.jpg",3.187,"2024-07-18T16:31:20.337421Z","['Clover', 'Grass', 'Soil']","Clover, Grass, Soil","Val",17,"None",NA,NA,TRUE,"Bare Soil_Maxwell_17_388_582.jpg"
451,8935,9,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T12:40:41.093435Z",24537,"Bare Soil_Stev_69_582_970.jpg",5.168,"2024-07-17T12:40:41.093452Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Stev_69_582_970.jpg"
452,9526,10,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:55:01.462998Z",41667,"Clover_Maxwell_261_1746_970.jpg",2.976,"2024-07-17T12:55:01.463017Z","['Clover', 'Grass']","Clover, Grass","Val",0,"None",NA,NA,FALSE,"Clover_Maxwell_261_1746_970.jpg"
453,26224,5,"Soil","2024-08-12T13:24:17.348528Z",23382,"Bare Soil_Stev_56_388_970.jpg",1.473,"2024-08-12T13:24:17.348550Z","['Soil']","Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Stev_56_388_970.jpg"
454,2889,5,"{""choices"":[""Clover"",""Grass""]}","2024-07-15T17:32:28.504054Z",39531,"Clover_Maxwell_239_1164_970.jpg",11.911,"2024-07-15T17:32:28.504072Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Maxwell_239_1164_970.jpg"
458,9788,13,"Soil","2024-07-17T13:01:07.151557Z",20046,"Bare Soil_Maxwell_24_1552_776.jpg",3.009,"2024-07-17T13:01:07.151576Z","['Soil']","Soil","Val",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_24_1552_776.jpg"
459,692,3,"{""choices"":[""Clover"",""Grass""]}","2024-07-11T10:31:49.701124Z",50747,"Clover_Stev_356_1312_776.jpg",3.985,"2024-07-11T10:31:49.701166Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Stev_356_1312_776.jpg"
462,11233,11,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T13:58:25.770534Z",114072,"More Clover_3_194_1552.jpg",3.896,"2024-07-17T13:58:25.770552Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"More Clover_3_194_1552.jpg"
466,20722,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:54:09.449547Z",55802,"Cow Dung_Stev_413_582_776.jpg",1.341,"2024-07-29T13:54:09.449565Z","['Grass', 'Dung']","Grass, Dung","Val",0,"None",NA,NA,FALSE,"Cow Dung_Stev_413_582_776.jpg"
467,15860,5,"{""choices"":[""Grass"",""Dung""]}","2024-07-22T16:16:53.377779Z",51390,"Cow Dung_Fran_363_776_388.jpg",4.027,"2024-07-22T16:17:58.610524Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Cow Dung_Fran_363_776_388.jpg"
468,2475,5,"{""choices"":[""Clover"",""Grass""]}","2024-07-15T14:56:47.669410Z",39115,"Clover_Maxwell_234_582_970.jpg",9.436,"2024-07-15T14:56:47.669427Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Maxwell_234_582_970.jpg"
470,13412,5,"Soil","2024-07-17T18:12:56.708233Z",18775,"Bare Soil_Maxwell_11_0_970.jpg",1.109,"2024-07-17T18:12:56.708252Z","['Soil']","Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_11_0_970.jpg"
471,12812,5,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T17:20:18.194733Z",113145,"More Clover_12_970_0.jpg",1.118,"2024-07-17T17:20:18.194754Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"More Clover_12_970_0.jpg"
474,16942,3,"{""choices"":[""Clover"",""Grass""]}","2024-07-23T11:00:59.779121Z",50077,"Clover_Stev_349_0_1164.jpg",2.366,"2024-07-23T11:00:59.779139Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Stev_349_0_1164.jpg"
485,24713,11,"{""choices"":[""Grass"",""Dung""]}","2024-08-11T11:08:30.439619Z",54865,"Cow Dung_Livia_403_194_1746.jpg",1.241,"2024-08-11T11:08:30.439639Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Cow Dung_Livia_403_194_1746.jpg"
