,annotation_id,annotator,choice,created_at,id,image,lead_time,updated_at,labels,subset
134,3217,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-15T20:00:52.347855Z,39862,Clover_Maxwell_242_194_1224.jpg,3.097,2024-07-15T20:00:52.347874Z,"['Grass', 'Dung']",Val
135,12637,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T16:41:40.249444Z,113326,More Clover_14_970_1824.jpg,1.355,2024-07-17T16:41:40.249465Z,"['Clover', 'Grass']",Train
136,13590,12,Dung,2024-07-18T09:03:49.238537Z,57592,Cow Dung_Stev_433_0_1746.jpg,1.611,2024-07-18T09:03:49.238557Z,['Dung'],Train
137,4251,10,"{""choices"":[""Grass"",""Dung""]}",2024-07-16T12:33:58.810213Z,57783,Cow Dung_Stev_435_1164_582.jpg,2.046,2024-07-16T12:33:58.810231Z,"['Grass', 'Dung']",Val
138,13798,5,Soil,2024-07-18T10:48:06.144768Z,18803,Bare Soil_Maxwell_11_1746_194.jpg,2.64,2024-07-18T10:48:06.144801Z,['Soil'],Val
139,4419,10,"{""choices"":[""Grass"",""Dung""]}",2024-07-16T13:06:09.577384Z,57638,Cow Dung_Stev_433_388_194.jpg,1.714,2024-07-16T13:06:09.577402Z,"['Grass', 'Dung']",Train
140,15777,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-22T16:13:07.206081Z,51301,Cow Dung_Fran_362_582_582.jpg,1.541,2024-07-22T16:13:07.206099Z,"['Grass', 'Dung']",Train
141,14643,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-18T16:27:34.863283Z,19341,Bare Soil_Maxwell_16_970_582.jpg,3.752,2024-07-18T16:27:34.863301Z,"['Grass', 'Dung']",Train
142,13130,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T17:54:18.354065Z,112825,More Clover_0_1164_970.jpg,2.103,2024-07-17T17:54:18.354084Z,"['Clover', 'Grass']",Train
143,19069,3,"{""choices"":[""Grass"",""Soil""]}",2024-07-25T16:54:27.757942Z,20259,Bare Soil_Maxwell_26_1948_194.jpg,2.848,2024-07-25T16:54:27.757960Z,"['Grass', 'Soil']",Train
144,9472,10,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T12:53:46.040338Z,41650,Clover_Maxwell_261_1358_776.jpg,5.337,2024-07-17T12:53:46.040354Z,"['Clover', 'Grass']",Train
145,13918,5,Soil,2024-07-18T11:36:12.579972Z,18931,Bare Soil_Maxwell_12_388_194.jpg,1.495,2024-07-18T11:36:12.579991Z,['Soil'],Train
146,8107,12,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T11:15:54.124963Z,33096,Buttercup_Stev_178_0_0.jpg,3.497,2024-07-17T11:15:54.124981Z,"['Clover', 'Grass']",Train
147,16669,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-22T17:38:08.819858Z,52256,Cow Dung_Livia_373_776_1358.jpg,0.852,2024-07-22T17:38:08.819878Z,"['Grass', 'Dung']",Val
148,6809,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-16T20:03:38.018218Z,41299,Clover_Maxwell_257_1948_970.jpg,4.924,2024-07-16T20:03:38.018237Z,"['Grass', 'Dung']",Val
149,14065,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-18T13:19:20.173559Z,19087,Bare Soil_Maxwell_14_1552_970.jpg,1.287,2024-07-18T13:19:20.173578Z,"['Grass', 'Soil']",Train
150,2423,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}",2024-07-15T14:23:58.991260Z,39063,Clover_Maxwell_234_1552_194.jpg,6.703,2024-07-15T14:23:58.991303Z,"['Clover', 'Grass', 'Dung']",Train
151,15190,5,Soil,2024-07-18T17:20:45.275865Z,19921,Bare Soil_Maxwell_23_0_1164.jpg,1.159,2024-07-18T17:20:45.275885Z,['Soil'],Train
152,10984,13,"{""choices"":[""Grass"",""Soil""]}",2024-07-17T13:52:45.631988Z,21567,Bare Soil_Maxwell_8_1164_970.jpg,2.932,2024-07-17T13:52:45.632006Z,"['Grass', 'Soil']",Train
153,13991,5,Soil,2024-07-18T13:15:45.242424Z,19007,Bare Soil_Maxwell_13_1940_970.jpg,1.08,2024-07-18T13:15:45.242442Z,['Soil'],Train
154,866,1,"{""choices"":[""Clover"",""Grass""]}",2024-07-11T15:23:54.879449Z,38048,Clover_Leon_223_1164_0.jpg,3.955,2024-07-11T15:23:54.879481Z,"['Clover', 'Grass']",Val
155,12628,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T16:41:06.279136Z,113337,More Clover_15_0_1824.jpg,2.011,2024-07-17T16:41:06.279156Z,"['Clover', 'Grass']",Train
156,13948,5,Soil,2024-07-18T11:37:40.303739Z,18964,Bare Soil_Maxwell_13_0_388.jpg,1.141,2024-07-18T11:37:40.303760Z,['Soil'],Train
157,3560,9,"{""choices"":[""Grass"",""Soil""]}",2024-07-16T10:44:48.807439Z,23851,Bare Soil_Stev_61_970_194.jpg,3.827,2024-07-16T10:44:48.807456Z,"['Grass', 'Soil']",Train
158,18979,3,"{""choices"":[""Grass"",""Soil""]}",2024-07-25T16:48:51.116831Z,20165,Bare Soil_Maxwell_25_1948_582.jpg,4.655,2024-07-25T16:48:51.116850Z,"['Grass', 'Soil']",Val
159,15370,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-18T20:30:05.682512Z,51143,Cow Dung_Fran_360_970_194.jpg,2.153,2024-07-18T20:30:05.682531Z,"['Grass', 'Dung']",Val
160,18771,13,Soil,2024-07-25T14:46:34.867662Z,23201,Bare Soil_Stev_54_388_1824.jpg,2.033,2024-07-25T14:46:34.867680Z,['Soil'],Train
161,8269,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T12:09:21.305386Z,114612,More Clover_9_388_1746.jpg,1.614,2024-07-17T12:09:21.305404Z,"['Clover', 'Grass']",Train
162,192,3,"{""choices"":[""Dung"",""Soil""]}",2024-07-11T10:04:02.603484Z,57525,Cow Dung_Stev_432_1312_1552.jpg,20.037,2024-07-11T10:04:02.603513Z,"['Dung', 'Soil']",Train
163,7709,12,Soil,2024-07-17T11:04:03.706039Z,19013,Bare Soil_Maxwell_13_1948_582.jpg,4.992,2024-07-17T11:04:03.706058Z,['Soil'],Val
164,3793,10,Clover,2024-07-16T10:55:29.763339Z,87420,OV3XXX_3_970_388.jpg,2.464,2024-07-16T10:55:29.763357Z,['Clover'],Train
165,697,3,Soil,2024-07-11T10:31:59.076924Z,19121,Bare Soil_Maxwell_14_388_1164.jpg,4.492,2024-07-11T10:31:59.076957Z,['Soil'],Train
166,15246,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-18T17:24:26.887420Z,19979,Bare Soil_Maxwell_23_194_194.jpg,1.446,2024-07-18T17:24:26.887438Z,"['Grass', 'Soil']",Val
167,8078,9,"{""choices"":[""Grass"",""Dung""]}",2024-07-17T11:14:40.197613Z,90219,Sheep Dung_Livia_799_776_776.jpg,6.149,2024-07-17T11:14:40.197630Z,"['Grass', 'Dung']",Train
168,12266,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T15:44:12.810843Z,113639,More Clover_18_194_970.jpg,18.52,2024-07-17T15:44:12.810862Z,"['Clover', 'Grass']",Train
169,14954,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-18T16:46:10.438881Z,19679,Bare Soil_Maxwell_20_1940_970.jpg,2.163,2024-07-18T16:46:10.438899Z,"['Grass', 'Soil']",Train
170,10675,13,Clover,2024-07-17T13:45:15.100115Z,113384,More Clover_15_388_582.jpg,2.312,2024-07-17T13:45:15.100140Z,['Clover'],Train
171,12196,12,Soil,2024-07-17T15:38:18.423745Z,23615,Bare Soil_Stev_59_1312_1164.jpg,2.83,2024-07-17T15:38:18.423763Z,['Soil'],Train
172,13934,5,Soil,2024-07-18T11:36:59.582605Z,18949,Bare Soil_Maxwell_12_776_582.jpg,1.062,2024-07-18T11:36:59.582624Z,['Soil'],Val
173,16564,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-22T17:30:47.119488Z,52146,Cow Dung_Livia_372_388_1358.jpg,1.123,2024-07-22T17:30:47.119506Z,"['Grass', 'Dung']",Train
174,9368,10,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T12:51:16.637346Z,41613,Clover_Maxwell_260_776_1164.jpg,113.752,2024-07-17T12:51:16.637363Z,"['Clover', 'Grass']",Train
175,19019,3,Soil,2024-07-25T16:51:31.791153Z,20209,Bare Soil_Maxwell_26_0_1164.jpg,1.359,2024-07-25T16:51:31.791171Z,['Soil'],Train
176,13354,5,Soil,2024-07-17T18:08:38.379678Z,18711,Bare Soil_Maxwell_10_1746_970.jpg,1.277,2024-07-17T18:08:38.379697Z,['Soil'],Train
177,13812,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-18T10:49:14.203771Z,18820,Bare Soil_Maxwell_11_1948_388.jpg,2.145,2024-07-18T10:49:14.203810Z,"['Grass', 'Soil']",Train
178,7340,10,"{""choices"":[""Grass"",""Dung""]}",2024-07-17T10:38:08.346211Z,57541,Cow Dung_Stev_432_194_582.jpg,6.631,2024-07-17T10:38:08.346228Z,"['Grass', 'Dung']",Train
179,13816,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-18T10:49:27.816393Z,18824,Bare Soil_Maxwell_11_194_0.jpg,1.912,2024-07-18T10:49:27.816412Z,"['Grass', 'Soil']",Train
180,10695,11,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T13:45:42.667010Z,114251,More Clover_5_194_194.jpg,3.96,2024-07-17T13:45:42.667029Z,"['Clover', 'Grass']",Train
181,3729,10,"{""choices"":[""Clover"",""Grass""]}",2024-07-16T10:53:24.770835Z,87445,OV3XXX_4_1358_582.jpg,2.722,2024-07-16T10:53:24.770854Z,"['Clover', 'Grass']",Train
182,15778,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-22T16:13:09.152458Z,51302,Cow Dung_Fran_362_582_776.jpg,0.9,2024-07-22T16:13:09.152477Z,"['Grass', 'Dung']",Train
183,15985,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-22T16:24:44.276186Z,51527,Cow Dung_Livia_365_194_970.jpg,2.519,2024-07-22T16:24:44.276205Z,"['Grass', 'Dung']",Train
184,11697,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T15:11:40.175839Z,113779,More Clover_1_0_388.jpg,3.43,2024-07-17T15:11:40.175857Z,"['Clover', 'Grass']",Val
185,11199,9,Soil,2024-07-17T13:57:38.552221Z,18932,Bare Soil_Maxwell_12_388_388.jpg,3.596,2024-07-17T13:57:38.552240Z,['Soil'],Train
186,12197,12,"{""choices"":[""Grass"",""Soil""]}",2024-07-17T15:38:22.560700Z,100182,Sheep Wool_Leon_913_1552_1312.jpg,3.093,2024-07-17T15:38:22.560718Z,"['Grass', 'Soil']",Train
187,12866,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T17:24:05.950023Z,113086,More Clover_12_1164_388.jpg,1.44,2024-07-17T17:24:05.950042Z,"['Clover', 'Grass']",Train
188,5250,3,"{""choices"":[""Clover"",""Grass""]}",2024-07-16T16:23:19.705296Z,40131,Clover_Maxwell_245_1746_970.jpg,11.059,2024-07-16T16:23:19.705314Z,"['Clover', 'Grass']",Train
189,7337,10,Dung,2024-07-17T10:37:55.382139Z,57544,Cow Dung_Stev_432_388_0.jpg,3.17,2024-07-17T10:37:55.382156Z,['Dung'],Val
190,14947,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-18T16:45:51.463507Z,19672,Bare Soil_Maxwell_20_1940_0.jpg,2.585,2024-07-18T16:45:51.463526Z,"['Grass', 'Soil']",Train
191,13649,12,"{""choices"":[""Grass"",""Dung""]}",2024-07-18T09:22:25.072296Z,57347,Cow Dung_Stev_430_1312_1164.jpg,1.79,2024-07-18T09:22:25.072317Z,"['Grass', 'Dung']",Train
192,18397,10,"{""choices"":[""Clover"",""Grass""]}",2024-07-24T20:25:14.342239Z,42200,Clover_Maxwell_266_970_388.jpg,1.833,2024-07-24T20:25:14.342258Z,"['Clover', 'Grass']",Train
193,7355,10,"{""choices"":[""Grass"",""Dung""]}",2024-07-17T10:38:55.912210Z,57524,Cow Dung_Stev_432_1312_1358.jpg,2.404,2024-07-17T10:38:55.912229Z,"['Grass', 'Dung']",Val
194,6196,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-16T19:13:40.355312Z,40944,Clover_Maxwell_253_776_388.jpg,2.774,2024-07-16T19:13:40.355332Z,"['Clover', 'Grass']",Train
195,15576,11,"{""choices"":[""Grass"",""Dung""]}",2024-07-19T14:21:51.044659Z,57030,Cow Dung_Stev_426_582_1552.jpg,2.359,2024-07-19T14:21:51.044678Z,"['Grass', 'Dung']",Train
196,13385,5,Soil,2024-07-17T18:09:52.547381Z,18744,Bare Soil_Maxwell_10_582_0.jpg,0.981,2024-07-17T18:09:52.547401Z,['Soil'],Train
197,15082,5,Soil,2024-07-18T16:54:42.847596Z,19811,Bare Soil_Maxwell_21_776_194.jpg,1.785,2024-07-18T16:54:42.847615Z,['Soil'],Val
198,13363,5,Soil,2024-07-17T18:08:57.135773Z,18720,Bare Soil_Maxwell_10_1948_0.jpg,1.079,2024-07-17T18:08:57.135807Z,['Soil'],Val
199,4035,10,Clover,2024-07-16T12:16:27.089522Z,87220,OV3XXX_1_388_388.jpg,3.21,2024-07-16T12:16:27.089540Z,['Clover'],Train
200,17593,13,Soil,2024-07-23T16:30:16.583162Z,66363,Dock Leaves_Leon_533_582_970.jpg,2.603,2024-07-23T16:30:16.583206Z,['Soil'],Train
201,6362,11,Dung,2024-07-16T19:26:13.100102Z,55061,Cow Dung_Livia_405_582_1358.jpg,3.782,2024-07-16T19:26:13.100121Z,['Dung'],Train
202,13411,5,Soil,2024-07-17T18:12:54.443664Z,18774,Bare Soil_Maxwell_11_0_776.jpg,1.14,2024-07-17T18:12:54.443681Z,['Soil'],Train
203,17094,3,"{""choices"":[""Clover"",""Grass""]}",2024-07-23T14:52:28.811627Z,50244,Clover_Stev_350_582_0.jpg,3.363,2024-07-23T14:52:28.811719Z,"['Clover', 'Grass']",Val
204,3687,10,"{""choices"":[""Clover"",""Grass""]}",2024-07-16T10:52:04.555763Z,87468,OV3XXX_4_1824_388.jpg,5.895,2024-07-16T10:52:04.555781Z,"['Clover', 'Grass']",Train
205,14117,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-18T14:17:33.752594Z,19141,Bare Soil_Maxwell_14_776_582.jpg,1.731,2024-07-18T14:17:33.752614Z,"['Grass', 'Soil']",Train
206,7699,10,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T11:03:49.756225Z,42992,Clover_Maxwell_275_1358_388.jpg,2.538,2024-07-17T11:03:49.756251Z,"['Clover', 'Grass']",Train
207,10499,13,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T13:40:51.865366Z,50112,Clover_Stev_349_1746_388.jpg,2.645,2024-07-17T13:40:51.865384Z,"['Clover', 'Grass']",Train
208,16005,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-22T16:27:54.074228Z,51548,Cow Dung_Livia_365_582_776.jpg,1.599,2024-07-22T16:27:54.074248Z,"['Grass', 'Dung']",Train
209,11197,11,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T13:57:33.317674Z,114084,More Clover_3_388_1746.jpg,2.317,2024-07-17T13:57:33.317692Z,"['Clover', 'Grass']",Val
210,16620,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-22T17:33:32.572065Z,52205,Cow Dung_Livia_373_1164_194.jpg,1.254,2024-07-22T17:33:32.572084Z,"['Grass', 'Dung']",Train
211,12660,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T16:43:09.706946Z,113301,More Clover_14_582_1358.jpg,1.309,2024-07-17T16:43:09.706964Z,"['Clover', 'Grass']",Train
212,10554,11,Clover,2024-07-17T13:42:11.632368Z,114299,More Clover_5_970_970.jpg,1.342,2024-07-17T13:42:11.632386Z,['Clover'],Val
213,13931,5,Soil,2024-07-18T11:36:50.991604Z,18946,Bare Soil_Maxwell_12_776_1224.jpg,1.632,2024-07-18T11:36:50.991623Z,['Soil'],Val
214,17844,13,"{""choices"":[""Clover"",""Grass""]}",2024-07-23T16:53:38.132249Z,41828,Clover_Maxwell_263_1164_0.jpg,2.645,2024-07-23T16:53:38.132267Z,"['Clover', 'Grass']",Train
215,18960,3,Soil,2024-07-25T16:47:36.956197Z,19769,Bare Soil_Maxwell_21_1940_1164.jpg,2.538,2024-07-25T16:47:36.956215Z,['Soil'],Train
216,13601,12,"{""choices"":[""Grass"",""Dung""]}",2024-07-18T09:04:30.563102Z,57577,Cow Dung_Stev_432_970_0.jpg,2.379,2024-07-18T09:04:30.563121Z,"['Grass', 'Dung']",Val
217,15185,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-18T17:20:26.871058Z,19916,Bare Soil_Maxwell_22_970_388.jpg,1.517,2024-07-18T17:20:26.871075Z,"['Grass', 'Soil']",Val
218,13573,12,Clover,2024-07-18T09:01:39.209260Z,87089,OV3XXX_0_1358_1164.jpg,2.047,2024-07-18T09:01:39.209279Z,['Clover'],Train
219,13605,12,"{""choices"":[""Grass"",""Dung""]}",2024-07-18T09:04:44.279178Z,57572,Cow Dung_Stev_432_776_194.jpg,2.986,2024-07-18T09:04:44.279197Z,"['Grass', 'Dung']",Train
220,14583,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-18T16:23:57.917629Z,19275,Bare Soil_Maxwell_16_1552_194.jpg,5.654,2024-07-18T16:23:57.917648Z,"['Grass', 'Soil']",Train
221,11359,9,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T14:02:37.934760Z,113760,More Clover_19_776_970.jpg,2.079,2024-07-17T14:02:37.934778Z,"['Clover', 'Grass']",Train
222,6426,11,"{""choices"":[""Grass"",""Soil""]}",2024-07-16T19:30:34.966676Z,25598,Bare Soil_Stev_81_776_1746.jpg,7.348,2024-07-16T19:30:34.966693Z,"['Grass', 'Soil']",Train
223,12337,12,"{""choices"":[""Grass"",""Dung""]}",2024-07-17T15:46:49.557369Z,51494,Cow Dung_Livia_365_0_970.jpg,5.717,2024-07-17T15:46:49.557386Z,"['Grass', 'Dung']",Train
224,17218,13,"{""choices"":[""Grass"",""Soil""]}",2024-07-23T16:08:46.851120Z,24201,Bare Soil_Stev_65_970_1746.jpg,3.092,2024-07-23T16:08:46.851138Z,"['Grass', 'Soil']",Train
225,18552,13,"{""choices"":[""Grass"",""Soil""]}",2024-07-25T14:33:29.770066Z,21527,Bare Soil_Maxwell_7_388_970.jpg,3.238,2024-07-25T14:33:29.770085Z,"['Grass', 'Soil']",Train
226,9593,10,"{""choices"":[""Grass"",""Dung""]}",2024-07-17T12:56:30.928861Z,41688,Clover_Maxwell_261_194_388.jpg,4.016,2024-07-17T12:56:30.928881Z,"['Grass', 'Dung']",Train
227,9683,9,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T12:58:31.767216Z,56346,Cow Dung_Stev_419_1940_776.jpg,3.942,2024-07-17T12:58:37.750854Z,"['Clover', 'Grass']",Train
228,10977,13,"{""choices"":[""Grass"",""Dung""]}",2024-07-17T13:52:34.486893Z,52225,Cow Dung_Livia_373_194_1746.jpg,2.217,2024-07-17T13:52:34.486912Z,"['Grass', 'Dung']",Val
229,9562,10,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T12:55:45.948410Z,41678,Clover_Maxwell_261_1948_1224.jpg,2.143,2024-07-17T12:55:45.948427Z,"['Clover', 'Grass']",Train
230,14927,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-18T16:44:42.039561Z,19651,Bare Soil_Maxwell_20_1358_194.jpg,2.171,2024-07-18T16:44:42.039581Z,"['Grass', 'Soil']",Train
231,16636,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-22T17:35:29.226352Z,52222,Cow Dung_Livia_373_194_1164.jpg,1.625,2024-07-22T17:35:29.226370Z,"['Grass', 'Dung']",Val
232,2088,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-13T16:49:56.875724Z,38865,Clover_Maxwell_232_1358_582.jpg,5.181,2024-07-13T16:49:56.875742Z,"['Grass', 'Dung']",Train
233,19330,1,"{""choices"":[""Grass"",""Dung""]}",2024-07-26T17:26:09.546721Z,52377,Cow Dung_Livia_375_1164_1358.jpg,5.769,2024-07-26T17:26:21.547511Z,"['Grass', 'Dung']",Train
234,14141,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-18T14:18:49.109744Z,19167,Bare Soil_Maxwell_15_1164_970.jpg,1.661,2024-07-18T14:18:49.109762Z,"['Grass', 'Soil']",Train
235,11384,9,"{""choices"":[""Grass"",""Dung""]}",2024-07-17T14:03:44.618542Z,92103,Sheep Dung_Livia_821_1358_970.jpg,3.773,2024-07-17T14:03:44.618560Z,"['Grass', 'Dung']",Train
236,16400,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-22T17:18:24.887073Z,51974,Cow Dung_Livia_370_388_194.jpg,1.544,2024-07-22T17:18:24.887092Z,"['Grass', 'Dung']",Train
237,13804,5,Soil,2024-07-18T10:48:40.186036Z,18810,Bare Soil_Maxwell_11_1940_1224.jpg,5.533,2024-07-18T10:48:40.186055Z,['Soil'],Train
238,7707,9,Soil,2024-07-17T11:04:00.340199Z,19028,Bare Soil_Maxwell_13_388_388.jpg,4.508,2024-07-17T11:04:00.340220Z,['Soil'],Train
239,7761,9,"{""choices"":[""Grass"",""Soil""]}",2024-07-17T11:05:07.423727Z,25978,Bare Soil_Stev_86_0_970.jpg,4.773,2024-07-17T11:05:07.423746Z,"['Grass', 'Soil']",Train
240,15240,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-18T17:24:06.599906Z,19973,Bare Soil_Maxwell_23_1948_582.jpg,3.785,2024-07-18T17:24:06.599924Z,"['Grass', 'Dung']",Val
241,7010,13,Clover,2024-07-17T08:58:56.198206Z,50365,Clover_Stev_352_0_1164.jpg,21.649,2024-07-17T08:58:56.198224Z,['Clover'],Train
242,6365,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-16T19:26:47.524366Z,41073,Clover_Maxwell_255_1358_582.jpg,5.735,2024-07-16T19:26:47.524384Z,"['Clover', 'Grass']",Train
243,10550,11,Clover,2024-07-17T13:42:06.764038Z,114301,More Clover_6_0_1164.jpg,1.846,2024-07-17T13:42:06.764058Z,['Clover'],Train
244,16081,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-22T16:39:54.385037Z,51634,Cow Dung_Livia_366_582_388.jpg,3.873,2024-07-22T16:39:54.385057Z,"['Grass', 'Dung']",Val
245,13006,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T17:42:16.838678Z,112951,More Clover_10_582_1746.jpg,9.088,2024-07-17T17:42:16.838697Z,"['Clover', 'Grass']",Train
246,4014,10,Clover,2024-07-16T12:12:30.949863Z,87241,OV3XXX_1_970_1164.jpg,5.453,2024-07-16T12:12:30.949880Z,['Clover'],Train
247,9627,13,"{""choices"":[""Grass"",""Dung""]}",2024-07-17T12:57:21.231493Z,55807,Cow Dung_Stev_413_776_194.jpg,13.116,2024-07-17T12:57:21.231512Z,"['Grass', 'Dung']",Train
248,11196,9,"{""choices"":[""Grass"",""Dung""]}",2024-07-17T13:57:33.254848Z,23955,Bare Soil_Stev_63_1164_0.jpg,4.342,2024-07-17T13:57:33.254866Z,"['Grass', 'Dung']",Train
249,15003,5,Soil,2024-07-18T16:49:12.642164Z,19731,Bare Soil_Maxwell_21_0_194.jpg,1.939,2024-07-18T16:49:12.642182Z,['Soil'],Train
250,17825,13,Clover,2024-07-23T16:52:14.022551Z,41807,Clover_Maxwell_262_776_194.jpg,4.146,2024-07-23T16:52:14.022570Z,['Clover'],Val
251,11631,5,"{""choices"":[""Clover"",""Grass""]}",2024-07-17T15:05:00.462782Z,113845,More Clover_1_776_388.jpg,4.835,2024-07-17T15:05:00.462818Z,"['Clover', 'Grass']",Train
252,19232,1,"{""choices"":[""Grass"",""Dung""]}",2024-07-26T17:13:36.745701Z,52273,Cow Dung_Livia_373_970_582.jpg,1.887,2024-07-26T17:13:36.745719Z,"['Grass', 'Dung']",Val
253,15069,5,Soil,2024-07-18T16:54:03.128733Z,19798,Bare Soil_Maxwell_21_388_776.jpg,0.997,2024-07-18T16:54:03.128752Z,['Soil'],Train
254,15943,5,Dung,2024-07-22T16:21:50.750240Z,51480,Cow Dung_Fran_364_970_388.jpg,2.502,2024-07-22T16:21:50.750261Z,['Dung'],Train
255,15863,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-22T16:17:01.207371Z,51393,Cow Dung_Fran_363_776_965.jpg,5.446,2024-07-22T16:18:13.580536Z,"['Grass', 'Dung']",Train
256,16437,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-22T17:20:08.116939Z,52011,Cow Dung_Livia_370_970_970.jpg,1.134,2024-07-22T17:20:08.116958Z,"['Grass', 'Dung']",Val
257,16959,3,"{""choices"":[""Clover"",""Grass""]}",2024-07-23T14:45:51.445237Z,50096,Clover_Stev_349_1358_388.jpg,1.381,2024-07-23T14:45:51.445257Z,"['Clover', 'Grass']",Train
258,13371,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-17T18:09:16.914104Z,18728,Bare Soil_Maxwell_10_194_0.jpg,1.513,2024-07-17T18:09:16.914122Z,"['Grass', 'Soil']",Train
259,19093,3,"{""choices"":[""Clover"",""Grass""]}",2024-07-25T16:56:37.098916Z,42488,Clover_Maxwell_269_970_388.jpg,1.463,2024-07-25T16:56:37.098935Z,"['Clover', 'Grass']",Train
260,16316,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-22T17:10:51.780378Z,51884,Cow Dung_Livia_369_388_1746.jpg,2.579,2024-07-22T17:10:51.780398Z,"['Grass', 'Dung']",Train
261,15713,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-22T15:17:46.701162Z,51231,Cow Dung_Fran_361_970_965.jpg,1.281,2024-07-22T15:17:46.701182Z,"['Grass', 'Dung']",Train
262,19045,3,"{""choices"":[""Grass"",""Soil""]}",2024-07-25T16:53:12.567988Z,20235,Bare Soil_Maxwell_26_1552_194.jpg,1.519,2024-07-25T16:53:12.568007Z,"['Grass', 'Soil']",Val
263,13619,12,"{""choices"":[""Grass"",""Dung""]}",2024-07-18T09:19:56.262523Z,57472,Cow Dung_Stev_431_582_1824.jpg,2.625,2024-07-18T09:19:56.262541Z,"['Grass', 'Dung']",Val
264,13895,5,Soil,2024-07-18T11:02:23.233632Z,18906,Bare Soil_Maxwell_12_1940_1224.jpg,4.399,2024-07-18T11:02:23.233651Z,['Soil'],Val
265,16326,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-22T17:11:21.136871Z,51894,Cow Dung_Livia_369_582_1552.jpg,1.363,2024-07-22T17:11:21.136889Z,"['Grass', 'Dung']",Train
266,10541,11,Clover,2024-07-17T13:41:47.725274Z,114308,More Clover_6_0_582.jpg,1.016,2024-07-17T13:41:47.725290Z,['Clover'],Train
267,13796,5,Soil,2024-07-18T10:47:57.508239Z,18801,Bare Soil_Maxwell_11_1746_1164.jpg,1.73,2024-07-18T10:47:57.508258Z,['Soil'],Train
268,14154,5,"{""choices"":[""Grass"",""Soil""]}",2024-07-18T14:20:03.266567Z,19181,Bare Soil_Maxwell_15_1552_582.jpg,3.992,2024-07-18T14:20:03.266590Z,"['Grass', 'Soil']",Train
269,15208,5,"{""choices"":[""Grass"",""Dung""]}",2024-07-18T17:22:06.025491Z,19940,Bare Soil_Maxwell_23_1358_388.jpg,5.105,2024-07-18T17:22:19.875533Z,"['Grass', 'Dung']",Val
