"","annotation_id","annotator","choice","created_at","id","image","lead_time","updated_at","labels","choiceCom","split","argAmount","argType","argPar1","argPar2","argPerformed","argImageName"
216,706,4,"{""choices"":[""Grass"",""Soil""]}","2024-07-11T10:32:15.708979Z",18373,"Bare Soil_Fran_2_2328_194.jpg",4.343,"2024-07-11T10:32:15.709013Z","['Grass', 'Soil']","Grass, Soil","Train",1,"None",NA,NA,TRUE,"Bare Soil_Fran_2_2328_194.jpg"
222,717,4,"{""choices"":[""Grass"",""Soil""]}","2024-07-11T10:32:40.363838Z",18379,"Bare Soil_Fran_2_2419_194.jpg",5.873,"2024-07-11T10:32:40.363862Z","['Grass', 'Soil']","Grass, Soil","Train",1,"None",NA,NA,TRUE,"Bare Soil_Fran_2_2419_194.jpg"
223,719,4,"{""choices"":[""Grass"",""Soil""]}","2024-07-11T10:32:50.479783Z",18380,"Bare Soil_Fran_2_2419_388.jpg",6.835,"2024-07-11T10:32:50.479813Z","['Grass', 'Soil']","Grass, Soil","Train",1,"None",NA,NA,TRUE,"Bare Soil_Fran_2_2419_388.jpg"
233,738,4,"{""choices"":[""Grass"",""Soil""]}","2024-07-11T10:33:41.933476Z",18390,"Bare Soil_Fran_2_582_0.jpg",3.587,"2024-07-11T10:33:41.933505Z","['Grass', 'Soil']","Grass, Soil","Train",1,"None",NA,NA,TRUE,"Bare Soil_Fran_2_582_0.jpg"
239,753,4,"{""choices"":[""Grass"",""Soil""]}","2024-07-11T10:34:04.006184Z",18396,"Bare Soil_Fran_2_776_0.jpg",8.144,"2024-07-11T10:34:04.006217Z","['Grass', 'Soil']","Grass, Soil","Train",1,"None",NA,NA,TRUE,"Bare Soil_Fran_2_776_0.jpg"
240,755,4,"{""choices"":[""Grass"",""Soil""]}","2024-07-11T10:34:09.228683Z",18397,"Bare Soil_Fran_2_776_194.jpg",3.074,"2024-07-11T10:34:09.228714Z","['Grass', 'Soil']","Grass, Soil","Train",1,"None",NA,NA,TRUE,"Bare Soil_Fran_2_776_194.jpg"
241,756,4,"{""choices"":[""Grass"",""Soil""]}","2024-07-11T10:34:12.473978Z",18398,"Bare Soil_Fran_2_776_388.jpg",2.444,"2024-07-11T10:34:12.474008Z","['Grass', 'Soil']","Grass, Soil","Train",2,"None",NA,NA,TRUE,"Bare Soil_Fran_2_776_388.jpg"
242,757,4,"{""choices"":[""Grass"",""Soil""]}","2024-07-11T10:34:15.161638Z",18399,"Bare Soil_Fran_2_776_582.jpg",2.02,"2024-07-11T10:34:15.161670Z","['Grass', 'Soil']","Grass, Soil","Train",2,"None",NA,NA,TRUE,"Bare Soil_Fran_2_776_582.jpg"
243,758,4,"{""choices"":[""Grass"",""Soil""]}","2024-07-11T10:34:19.552202Z",18400,"Bare Soil_Fran_2_776_776.jpg",3.556,"2024-07-11T10:34:19.552236Z","['Grass', 'Soil']","Grass, Soil","Train",1,"None",NA,NA,TRUE,"Bare Soil_Fran_2_776_776.jpg"
245,760,4,"{""choices"":[""Grass"",""Soil""]}","2024-07-11T10:34:31.850086Z",18402,"Bare Soil_Fran_2_970_0.jpg",7.828,"2024-07-11T10:34:31.850118Z","['Grass', 'Soil']","Grass, Soil","Train",1,"None",NA,NA,TRUE,"Bare Soil_Fran_2_970_0.jpg"
246,761,4,"Soil","2024-07-11T10:34:38.128631Z",18403,"Bare Soil_Fran_2_970_194.jpg",5.451,"2024-07-11T10:34:38.128663Z","['Soil']","Soil","Train",1,"None",NA,NA,TRUE,"Bare Soil_Fran_2_970_194.jpg"
247,762,4,"{""choices"":[""Grass"",""Soil""]}","2024-07-11T10:34:43.166712Z",18404,"Bare Soil_Fran_2_970_388.jpg",4.24,"2024-07-11T10:34:43.166741Z","['Grass', 'Soil']","Grass, Soil","Train",2,"None",NA,NA,TRUE,"Bare Soil_Fran_2_970_388.jpg"
248,763,4,"{""choices"":[""Grass"",""Soil""]}","2024-07-11T10:34:46.438127Z",18405,"Bare Soil_Fran_2_970_582.jpg",2.635,"2024-07-11T10:34:46.438158Z","['Grass', 'Soil']","Grass, Soil","Val",1,"None",NA,NA,TRUE,"Bare Soil_Fran_2_970_582.jpg"
249,764,4,"{""choices"":[""Grass"",""Soil""]}","2024-07-11T10:34:49.778436Z",18406,"Bare Soil_Fran_2_970_776.jpg",2.634,"2024-07-11T10:34:49.778544Z","['Grass', 'Soil']","Grass, Soil","Train",1,"None",NA,NA,TRUE,"Bare Soil_Fran_2_970_776.jpg"
250,765,4,"{""choices"":[""Grass"",""Soil""]}","2024-07-11T10:34:56.214493Z",18407,"Bare Soil_Fran_2_970_965.jpg",5.621,"2024-07-11T10:34:56.214522Z","['Grass', 'Soil']","Grass, Soil","Train",1,"None",NA,NA,TRUE,"Bare Soil_Fran_2_970_965.jpg"
270,785,4,"{""choices"":[""Grass"",""Soil""]}","2024-07-11T10:36:05.081529Z",18427,"Bare Soil_Livia_3_1164_582.jpg",8.041,"2024-07-11T10:36:05.081613Z","['Grass', 'Soil']","Grass, Soil","Train",1,"None",NA,NA,TRUE,"Bare Soil_Livia_3_1164_582.jpg"
284,799,1,"{""choices"":[""Grass"",""Soil""]}","2024-07-11T14:37:14.655168Z",18441,"Bare Soil_Livia_3_194_0.jpg",5.184,"2024-07-11T14:37:14.655199Z","['Grass', 'Soil']","Grass, Soil","Train",2,"None",NA,NA,TRUE,"Bare Soil_Livia_3_194_0.jpg"
290,805,1,"{""choices"":[""Grass"",""Soil""]}","2024-07-11T14:38:31.504030Z",18447,"Bare Soil_Livia_3_194_194.jpg",4.27,"2024-07-11T14:38:31.504060Z","['Grass', 'Soil']","Grass, Soil","Train",1,"None",NA,NA,TRUE,"Bare Soil_Livia_3_194_194.jpg"
295,810,1,"{""choices"":[""Grass"",""Soil""]}","2024-07-11T14:38:55.751728Z",18452,"Bare Soil_Livia_3_388_0.jpg",4.221,"2024-07-11T14:38:55.751758Z","['Grass', 'Soil']","Grass, Soil","Train",2,"None",NA,NA,TRUE,"Bare Soil_Livia_3_388_0.jpg"
301,816,1,"{""choices"":[""Grass"",""Soil""]}","2024-07-11T15:18:15.266736Z",18458,"Bare Soil_Livia_3_388_194.jpg",4.916,"2024-07-11T15:18:15.266767Z","['Grass', 'Soil']","Grass, Soil","Train",2,"None",NA,NA,TRUE,"Bare Soil_Livia_3_388_194.jpg"
302,817,1,"{""choices"":[""Grass"",""Soil""]}","2024-07-11T15:18:18.177231Z",18459,"Bare Soil_Livia_3_388_388.jpg",2.234,"2024-07-11T15:18:18.177266Z","['Grass', 'Soil']","Grass, Soil","Train",2,"None",NA,NA,TRUE,"Bare Soil_Livia_3_388_388.jpg"
306,821,1,"Soil","2024-07-11T15:18:37.131506Z",18463,"Bare Soil_Livia_3_582_0.jpg",3.514,"2024-07-11T15:18:37.131537Z","['Soil']","Soil","Val",1,"None",NA,NA,TRUE,"Bare Soil_Livia_3_582_0.jpg"
312,827,1,"{""choices"":[""Grass"",""Soil""]}","2024-07-11T15:19:05.276407Z",18469,"Bare Soil_Livia_3_582_194.jpg",4.691,"2024-07-11T15:19:05.276436Z","['Grass', 'Soil']","Grass, Soil","Train",1,"None",NA,NA,TRUE,"Bare Soil_Livia_3_582_194.jpg"
313,828,1,"{""choices"":[""Grass"",""Soil""]}","2024-07-11T15:19:07.839053Z",18470,"Bare Soil_Livia_3_582_388.jpg",2.092,"2024-07-11T15:19:07.839084Z","['Grass', 'Soil']","Grass, Soil","Train",1,"None",NA,NA,TRUE,"Bare Soil_Livia_3_582_388.jpg"
314,829,1,"{""choices"":[""Grass"",""Soil""]}","2024-07-11T15:19:10.445101Z",18471,"Bare Soil_Livia_3_582_582.jpg",2.141,"2024-07-11T15:19:10.445135Z","['Grass', 'Soil']","Grass, Soil","Train",2,"None",NA,NA,TRUE,"Bare Soil_Livia_3_582_582.jpg"
317,832,1,"{""choices"":[""Grass"",""Soil""]}","2024-07-11T15:19:17.732487Z",18474,"Bare Soil_Livia_3_776_0.jpg",1.837,"2024-07-11T15:19:17.732521Z","['Grass', 'Soil']","Grass, Soil","Val",2,"None",NA,NA,TRUE,"Bare Soil_Livia_3_776_0.jpg"
323,838,1,"{""choices"":[""Grass"",""Soil""]}","2024-07-11T15:19:37.660207Z",18480,"Bare Soil_Livia_3_776_194.jpg",2.005,"2024-07-11T15:19:37.660238Z","['Grass', 'Soil']","Grass, Soil","Train",2,"None",NA,NA,TRUE,"Bare Soil_Livia_3_776_194.jpg"
324,839,1,"{""choices"":[""Grass"",""Soil""]}","2024-07-11T15:20:11.073582Z",18481,"Bare Soil_Livia_3_776_388.jpg",5.171,"2024-07-11T15:20:11.073656Z","['Grass', 'Soil']","Grass, Soil","Val",1,"None",NA,NA,TRUE,"Bare Soil_Livia_3_776_388.jpg"
328,843,1,"{""choices"":[""Grass"",""Dung""]}","2024-07-11T15:20:32.686170Z",18485,"Bare Soil_Livia_3_970_0.jpg",12.872,"2024-07-11T15:20:32.686198Z","['Grass', 'Dung']","Grass, Dung","Train",2,"None",NA,NA,TRUE,"Bare Soil_Livia_3_970_0.jpg"
334,849,1,"{""choices"":[""Grass"",""Dung""]}","2024-07-11T15:20:56.183387Z",18491,"Bare Soil_Livia_3_970_194.jpg",6.659,"2024-07-11T15:20:56.183418Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Bare Soil_Livia_3_970_194.jpg"
335,850,1,"{""choices"":[""Grass"",""Soil""]}","2024-07-11T15:20:59.516071Z",18492,"Bare Soil_Livia_3_970_388.jpg",2.855,"2024-07-11T15:20:59.516149Z","['Grass', 'Soil']","Grass, Soil","Val",2,"None",NA,NA,TRUE,"Bare Soil_Livia_3_970_388.jpg"
384,13189,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T17:59:46.739922Z",18541,"Bare Soil_Livia_4_388_1164.jpg",5.628,"2024-07-17T17:59:46.739941Z","['Grass', 'Soil']","Grass, Soil","Train",2,"None",NA,NA,TRUE,"Bare Soil_Livia_4_388_1164.jpg"
385,13190,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T17:59:49.369889Z",18542,"Bare Soil_Livia_4_388_1358.jpg",1.765,"2024-07-17T17:59:49.369986Z","['Grass', 'Soil']","Grass, Soil","Train",1,"None",NA,NA,TRUE,"Bare Soil_Livia_4_388_1358.jpg"
386,13191,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T17:59:53.814510Z",18543,"Bare Soil_Livia_4_388_1552.jpg",3.623,"2024-07-17T17:59:53.814528Z","['Grass', 'Soil']","Grass, Soil","Train",2,"None",NA,NA,TRUE,"Bare Soil_Livia_4_388_1552.jpg"
395,13200,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T18:00:15.283577Z",18552,"Bare Soil_Livia_4_582_1164.jpg",3.075,"2024-07-17T18:00:15.283624Z","['Grass', 'Soil']","Grass, Soil","Train",2,"None",NA,NA,TRUE,"Bare Soil_Livia_4_582_1164.jpg"
396,13201,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T18:00:22.287629Z",18553,"Bare Soil_Livia_4_582_1358.jpg",6.04,"2024-07-17T18:00:22.287648Z","['Grass', 'Soil']","Grass, Soil","Train",1,"None",NA,NA,TRUE,"Bare Soil_Livia_4_582_1358.jpg"
397,13202,5,"{""choices"":[""Grass"",""Dung""]}","2024-07-17T18:00:44.254704Z",18554,"Bare Soil_Livia_4_582_1552.jpg",20.919,"2024-07-17T18:00:44.254722Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Bare Soil_Livia_4_582_1552.jpg"
404,13209,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T18:01:02.491286Z",18561,"Bare Soil_Livia_4_582_970.jpg",3.739,"2024-07-17T18:01:02.491304Z","['Grass', 'Soil']","Grass, Soil","Train",2,"None",NA,NA,TRUE,"Bare Soil_Livia_4_582_970.jpg"
406,13211,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T18:01:10.641760Z",18563,"Bare Soil_Livia_4_776_1164.jpg",4.851,"2024-07-17T18:01:10.641778Z","['Grass', 'Soil']","Grass, Soil","Train",1,"None",NA,NA,TRUE,"Bare Soil_Livia_4_776_1164.jpg"
407,13212,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T18:01:15.473878Z",18564,"Bare Soil_Livia_4_776_1358.jpg",4.029,"2024-07-17T18:01:15.473896Z","['Grass', 'Soil']","Grass, Soil","Train",1,"None",NA,NA,TRUE,"Bare Soil_Livia_4_776_1358.jpg"
410,13215,5,"{""choices"":[""Grass"",""Dung""]}","2024-07-17T18:01:29.878578Z",18567,"Bare Soil_Livia_4_776_1824.jpg",5.255,"2024-07-17T18:01:29.878597Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Bare Soil_Livia_4_776_1824.jpg"
415,13220,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T18:01:42.271367Z",18572,"Bare Soil_Livia_4_776_970.jpg",2.901,"2024-07-17T18:01:42.271386Z","['Grass', 'Soil']","Grass, Soil","Train",1,"None",NA,NA,TRUE,"Bare Soil_Livia_4_776_970.jpg"
419,13224,5,"{""choices"":[""Grass"",""Dung""]}","2024-07-17T18:01:55.184841Z",18576,"Bare Soil_Livia_4_970_1552.jpg",2.844,"2024-07-17T18:01:55.184860Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Bare Soil_Livia_4_970_1552.jpg"
428,13233,5,"{""choices"":[""Grass"",""Dung""]}","2024-07-17T18:02:30.403292Z",18585,"Bare Soil_Livia_5_0_1164.jpg",2.375,"2024-07-17T18:02:30.403331Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Bare Soil_Livia_5_0_1164.jpg"
433,13237,5,"{""choices"":[""Grass"",""Dung""]}","2024-07-17T18:02:42.765417Z",18590,"Bare Soil_Livia_5_0_776.jpg",4.798,"2024-07-17T18:02:42.765437Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Bare Soil_Livia_5_0_776.jpg"
434,13238,5,"{""choices"":[""Grass"",""Dung""]}","2024-07-17T18:02:45.995369Z",18591,"Bare Soil_Livia_5_0_970.jpg",2.38,"2024-07-17T18:02:45.995388Z","['Grass', 'Dung']","Grass, Dung","Train",2,"None",NA,NA,TRUE,"Bare Soil_Livia_5_0_970.jpg"
473,13275,5,"{""choices"":[""Grass"",""Dung""]}","2024-07-17T18:04:10.906741Z",18630,"Bare Soil_Livia_5_1824_776.jpg",4.893,"2024-07-17T18:04:10.906759Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Bare Soil_Livia_5_1824_776.jpg"
474,13276,5,"{""choices"":[""Grass"",""Dung""]}","2024-07-17T18:04:14.463078Z",18631,"Bare Soil_Livia_5_1824_970.jpg",2.687,"2024-07-17T18:04:14.463096Z","['Grass', 'Dung']","Grass, Dung","Train",2,"None",NA,NA,TRUE,"Bare Soil_Livia_5_1824_970.jpg"
481,13282,5,"{""choices"":[""Grass"",""Dung""]}","2024-07-17T18:04:29.270179Z",18638,"Bare Soil_Livia_5_194_776.jpg",2.717,"2024-07-17T18:04:29.270197Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Bare Soil_Livia_5_194_776.jpg"
482,13283,5,"{""choices"":[""Grass"",""Dung""]}","2024-07-17T18:04:32.699060Z",18639,"Bare Soil_Livia_5_194_970.jpg",2.476,"2024-07-17T18:04:32.699078Z","['Grass', 'Dung']","Grass, Dung","Val",2,"None",NA,NA,TRUE,"Bare Soil_Livia_5_194_970.jpg"
487,13288,5,"{""choices"":[""Grass"",""Dung""]}","2024-07-17T18:04:45.351284Z",18644,"Bare Soil_Livia_5_388_388.jpg",3.059,"2024-07-17T18:04:45.351301Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Bare Soil_Livia_5_388_388.jpg"
488,13289,5,"{""choices"":[""Grass"",""Dung""]}","2024-07-17T18:04:47.819846Z",18645,"Bare Soil_Livia_5_388_582.jpg",1.427,"2024-07-17T18:04:47.819868Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Bare Soil_Livia_5_388_582.jpg"
494,13295,5,"{""choices"":[""Grass"",""Dung""]}","2024-07-17T18:05:03.515754Z",18651,"Bare Soil_Livia_5_582_194.jpg",3.386,"2024-07-17T18:05:03.515773Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Bare Soil_Livia_5_582_194.jpg"
495,13296,5,"{""choices"":[""Grass"",""Dung""]}","2024-07-17T18:05:05.608525Z",18652,"Bare Soil_Livia_5_582_388.jpg",1.216,"2024-07-17T18:05:05.608542Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Bare Soil_Livia_5_582_388.jpg"
504,13305,5,"{""choices"":[""Grass"",""Dung""]}","2024-07-17T18:05:34.455760Z",18661,"Bare Soil_Livia_5_776_582.jpg",4.992,"2024-07-17T18:05:34.455777Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Bare Soil_Livia_5_776_582.jpg"
505,13306,5,"{""choices"":[""Grass"",""Dung"",""Soil""]}","2024-07-17T18:05:37.526947Z",18662,"Bare Soil_Livia_5_776_776.jpg",5.467,"2024-07-17T18:05:47.257390Z","['Grass', 'Dung', 'Soil']","Grass, Dung, Soil","Val",17,"None",NA,NA,TRUE,"Bare Soil_Livia_5_776_776.jpg"
506,13307,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T18:05:54.571599Z",18663,"Bare Soil_Livia_5_776_970.jpg",5.126,"2024-07-17T18:05:54.571618Z","['Grass', 'Soil']","Grass, Soil","Val",1,"None",NA,NA,TRUE,"Bare Soil_Livia_5_776_970.jpg"
511,13312,5,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T18:06:25.195311Z",18668,"Bare Soil_Livia_5_970_388.jpg",5.836,"2024-07-17T18:06:25.195328Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Bare Soil_Livia_5_970_388.jpg"
512,13313,5,"{""choices"":[""Grass"",""Dung"",""Soil""]}","2024-07-17T18:06:32.648000Z",18669,"Bare Soil_Livia_5_970_582.jpg",6.526,"2024-07-17T18:06:32.648020Z","['Grass', 'Dung', 'Soil']","Grass, Dung, Soil","Val",17,"None",NA,NA,TRUE,"Bare Soil_Livia_5_970_582.jpg"
513,13314,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T18:06:37.306596Z",18670,"Bare Soil_Livia_5_970_776.jpg",3.764,"2024-07-17T18:06:37.306615Z","['Grass', 'Soil']","Grass, Soil","Train",2,"None",NA,NA,TRUE,"Bare Soil_Livia_5_970_776.jpg"
514,13315,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T18:06:40.828394Z",18671,"Bare Soil_Livia_5_970_970.jpg",2.588,"2024-07-17T18:06:40.828412Z","['Grass', 'Soil']","Grass, Soil","Train",1,"None",NA,NA,TRUE,"Bare Soil_Livia_5_970_970.jpg"
515,13316,5,"Soil","2024-07-17T18:06:52.322468Z",18672,"Bare Soil_Maxwell_10_0_0.jpg",7.652,"2024-07-17T18:06:52.322486Z","['Soil']","Soil","Train",1,"None",NA,NA,TRUE,"Bare Soil_Maxwell_10_0_0.jpg"
516,13317,5,"Soil","2024-07-17T18:06:54.981866Z",18673,"Bare Soil_Maxwell_10_0_1164.jpg",1.129,"2024-07-17T18:06:54.981884Z","['Soil']","Soil","Train",1,"None",NA,NA,TRUE,"Bare Soil_Maxwell_10_0_1164.jpg"
517,13318,5,"Soil","2024-07-17T18:06:57.022275Z",18674,"Bare Soil_Maxwell_10_0_1224.jpg",1.106,"2024-07-17T18:06:57.022293Z","['Soil']","Soil","Train",1,"None",NA,NA,TRUE,"Bare Soil_Maxwell_10_0_1224.jpg"
518,13319,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T18:07:01.355553Z",18675,"Bare Soil_Maxwell_10_0_194.jpg",3.319,"2024-07-17T18:07:01.355572Z","['Grass', 'Soil']","Grass, Soil","Train",2,"None",NA,NA,TRUE,"Bare Soil_Maxwell_10_0_194.jpg"
519,13320,5,"Soil","2024-07-17T18:07:03.839104Z",18676,"Bare Soil_Maxwell_10_0_388.jpg",1.423,"2024-07-17T18:07:03.839122Z","['Soil']","Soil","Val",2,"None",NA,NA,TRUE,"Bare Soil_Maxwell_10_0_388.jpg"
520,13321,5,"Soil","2024-07-17T18:07:05.914369Z",18677,"Bare Soil_Maxwell_10_0_582.jpg",1.078,"2024-07-17T18:07:05.914387Z","['Soil']","Soil","Train",2,"None",NA,NA,TRUE,"Bare Soil_Maxwell_10_0_582.jpg"
521,13322,5,"Soil","2024-07-17T18:07:07.920005Z",18678,"Bare Soil_Maxwell_10_0_776.jpg",1.085,"2024-07-17T18:07:07.920023Z","['Soil']","Soil","Val",1,"None",NA,NA,TRUE,"Bare Soil_Maxwell_10_0_776.jpg"
522,13323,5,"Soil","2024-07-17T18:07:10.276703Z",18679,"Bare Soil_Maxwell_10_0_970.jpg",1.052,"2024-07-17T18:07:10.276723Z","['Soil']","Soil","Train",1,"None",NA,NA,TRUE,"Bare Soil_Maxwell_10_0_970.jpg"
523,13324,5,"Soil","2024-07-17T18:07:12.625730Z",18680,"Bare Soil_Maxwell_10_1164_0.jpg",1.338,"2024-07-17T18:07:12.625747Z","['Soil']","Soil","Train",2,"None",NA,NA,TRUE,"Bare Soil_Maxwell_10_1164_0.jpg"
524,13325,5,"Soil","2024-07-17T18:07:14.716895Z",18681,"Bare Soil_Maxwell_10_1164_1164.jpg",1.059,"2024-07-17T18:07:14.716912Z","['Soil']","Soil","Train",2,"None",NA,NA,TRUE,"Bare Soil_Maxwell_10_1164_1164.jpg"
526,13327,5,"Soil","2024-07-17T18:07:22.341908Z",18683,"Bare Soil_Maxwell_10_1164_194.jpg",1.349,"2024-07-17T18:07:22.341929Z","['Soil']","Soil","Train",1,"None",NA,NA,TRUE,"Bare Soil_Maxwell_10_1164_194.jpg"
527,13328,5,"Soil","2024-07-17T18:07:24.551511Z",18684,"Bare Soil_Maxwell_10_1164_388.jpg",1.346,"2024-07-17T18:07:24.551528Z","['Soil']","Soil","Train",1,"None",NA,NA,TRUE,"Bare Soil_Maxwell_10_1164_388.jpg"
528,13329,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T18:07:28.680300Z",18685,"Bare Soil_Maxwell_10_1164_582.jpg",3.074,"2024-07-17T18:07:28.680319Z","['Grass', 'Soil']","Grass, Soil","Train",2,"None",NA,NA,TRUE,"Bare Soil_Maxwell_10_1164_582.jpg"
529,13330,5,"Soil","2024-07-17T18:07:31.170407Z",18686,"Bare Soil_Maxwell_10_1164_776.jpg",1.679,"2024-07-17T18:07:31.170425Z","['Soil']","Soil","Val",1,"None",NA,NA,TRUE,"Bare Soil_Maxwell_10_1164_776.jpg"
530,13331,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T18:07:33.822401Z",18687,"Bare Soil_Maxwell_10_1164_970.jpg",1.615,"2024-07-17T18:07:33.822419Z","['Grass', 'Soil']","Grass, Soil","Val",1,"None",NA,NA,TRUE,"Bare Soil_Maxwell_10_1164_970.jpg"
531,13332,5,"Soil","2024-07-17T18:07:36.096325Z",18688,"Bare Soil_Maxwell_10_1358_0.jpg",1.283,"2024-07-17T18:07:36.096343Z","['Soil']","Soil","Val",2,"None",NA,NA,TRUE,"Bare Soil_Maxwell_10_1358_0.jpg"
532,13333,5,"Soil","2024-07-17T18:07:38.146823Z",18689,"Bare Soil_Maxwell_10_1358_1164.jpg",1.199,"2024-07-17T18:07:38.146841Z","['Soil']","Soil","Train",1,"None",NA,NA,TRUE,"Bare Soil_Maxwell_10_1358_1164.jpg"
533,13334,5,"Soil","2024-07-17T18:07:40.118835Z",18690,"Bare Soil_Maxwell_10_1358_1224.jpg",1.108,"2024-07-17T18:07:40.118854Z","['Soil']","Soil","Train",1,"None",NA,NA,TRUE,"Bare Soil_Maxwell_10_1358_1224.jpg"
534,13335,5,"Soil","2024-07-17T18:07:42.142198Z",18691,"Bare Soil_Maxwell_10_1358_194.jpg",1.014,"2024-07-17T18:07:42.142220Z","['Soil']","Soil","Train",2,"None",NA,NA,TRUE,"Bare Soil_Maxwell_10_1358_194.jpg"
535,13336,5,"Soil","2024-07-17T18:07:44.187038Z",18692,"Bare Soil_Maxwell_10_1358_388.jpg",1.066,"2024-07-17T18:07:44.187146Z","['Soil']","Soil","Train",1,"None",NA,NA,TRUE,"Bare Soil_Maxwell_10_1358_388.jpg"
536,13337,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T18:07:46.934781Z",18693,"Bare Soil_Maxwell_10_1358_582.jpg",1.751,"2024-07-17T18:07:46.934843Z","['Grass', 'Soil']","Grass, Soil","Train",1,"None",NA,NA,TRUE,"Bare Soil_Maxwell_10_1358_582.jpg"
537,13338,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T18:07:49.334295Z",18694,"Bare Soil_Maxwell_10_1358_776.jpg",1.492,"2024-07-17T18:07:49.334314Z","['Grass', 'Soil']","Grass, Soil","Train",1,"None",NA,NA,TRUE,"Bare Soil_Maxwell_10_1358_776.jpg"
538,13339,5,"Soil","2024-07-17T18:07:51.415769Z",18695,"Bare Soil_Maxwell_10_1358_970.jpg",1.268,"2024-07-17T18:07:51.415810Z","['Soil']","Soil","Val",1,"None",NA,NA,TRUE,"Bare Soil_Maxwell_10_1358_970.jpg"
539,10453,9,"Soil","2024-07-17T13:39:41.643139Z",18696,"Bare Soil_Maxwell_10_1552_0.jpg",3.255,"2024-07-17T13:39:41.643159Z","['Soil']","Soil","Train",2,"None",NA,NA,TRUE,"Bare Soil_Maxwell_10_1552_0.jpg"
540,13340,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T18:07:54.089158Z",18697,"Bare Soil_Maxwell_10_1552_1164.jpg",1.521,"2024-07-17T18:07:54.089176Z","['Grass', 'Soil']","Grass, Soil","Val",2,"None",NA,NA,TRUE,"Bare Soil_Maxwell_10_1552_1164.jpg"
541,13341,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T18:07:56.799036Z",18698,"Bare Soil_Maxwell_10_1552_1224.jpg",3.354,"2024-07-17T18:08:02.036251Z","['Grass', 'Soil']","Grass, Soil","Train",2,"None",NA,NA,TRUE,"Bare Soil_Maxwell_10_1552_1224.jpg"
542,13342,5,"Soil","2024-07-17T18:08:06.331427Z",18699,"Bare Soil_Maxwell_10_1552_194.jpg",2.363,"2024-07-17T18:08:06.331445Z","['Soil']","Soil","Val",2,"None",NA,NA,TRUE,"Bare Soil_Maxwell_10_1552_194.jpg"
543,13343,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T18:08:08.547888Z",18700,"Bare Soil_Maxwell_10_1552_388.jpg",1.352,"2024-07-17T18:08:08.547907Z","['Grass', 'Soil']","Grass, Soil","Val",1,"None",NA,NA,TRUE,"Bare Soil_Maxwell_10_1552_388.jpg"
544,13344,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T18:08:10.816166Z",18701,"Bare Soil_Maxwell_10_1552_582.jpg",1.42,"2024-07-17T18:08:10.816184Z","['Grass', 'Soil']","Grass, Soil","Train",2,"None",NA,NA,TRUE,"Bare Soil_Maxwell_10_1552_582.jpg"
545,13345,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T18:08:13.324090Z",18702,"Bare Soil_Maxwell_10_1552_776.jpg",1.517,"2024-07-17T18:08:13.324112Z","['Grass', 'Soil']","Grass, Soil","Train",1,"None",NA,NA,TRUE,"Bare Soil_Maxwell_10_1552_776.jpg"
